search_query,name,description,설명,url,type,usage_count,topic
integrate applications with real-world data and diverse tools using Model Context Protocols for enhanced AI functionality,MemoDB,"Manage your AI application's conversation context and personal knowledge base efficiently. Create, update, and query user data and knowledge seamlessly with a robust API. Enhance your AI interactions with structured knowledge management tools.","AI 애플리케이션의 대화 컨텍스트와 개인 지식 기반을 효율적으로 관리하세요. 강력한 API로 사용자 데이터와 지식을 원활하게 생성, 업데이트, 쿼리하세요. 구조화된 지식 관리 도구로 AI 상호 작용을 강화하세요.",https://smithery.ai/server/@wuyunmei/momedb-mcp,Local,,1
integrate applications with real-world data and diverse tools using Model Context Protocols for enhanced AI functionality,MCP Server,Integrate your applications with external data and tools seamlessly. Enhance your workflows by allowing your language models to interact with real-world resources and perform actions dynamically. Experience a standardized and secure way to bridge LLMs with various data sources and functionalities.,애플리케이션을 외부 데이터 및 도구와 원활하게 통합합니다. 언어 모델이 실제 리소스와 상호 작용하고 동적으로 작업을 수행할 수 있도록 하여 워크플로를 개선합니다. 다양한 데이터 소스 및 기능을 사용하여 LLM을 연결하는 표준화되고 안전한 방법을 경험하세요.,https://smithery.ai/server/@pangweiwei/mcp,Local,,3
integrate applications with real-world data and diverse tools using Model Context Protocols for enhanced AI functionality,AI Intelligence Hub,Enhance your applications with intelligent capabilities. Integrate various AI tools and resources seamlessly to leverage advanced functionalities and improve user experience.,지능형 기능으로 애플리케이션을 강화하세요. 다양한 AI 도구와 리소스를 원활하게 통합하여 고급 기능을 활용하고 사용자 경험을 개선하세요.,https://smithery.ai/server/@GrandMasterK414/ai-intelligence-hub,Local,,3
integrate applications with real-world data and diverse tools using Model Context Protocols for enhanced AI functionality,MCP Server,"Integrate your applications with real-world data and tools seamlessly. Access files, databases, and APIs while leveraging the power of language models to enhance your workflows. Simplify complex interactions and automate tasks with a standardized protocol.","애플리케이션을 실제 데이터 및 도구와 원활하게 통합합니다. 언어 모델의 힘을 활용하여 워크플로를 개선하면서 파일, 데이터베이스 및 API에 액세스합니다. 표준화된 프로토콜로 복잡한 상호 작용을 간소화하고 작업을 자동화합니다.",https://smithery.ai/server/@970319330/w970319330,Local,,0
integrate applications with real-world data and diverse tools using Model Context Protocols for enhanced AI functionality,Swiss MCP,"A Swiss Army Knife for orchestrating complex AI tasks, coordinating multiple AI tools.",복잡한 AI 작업을 조율하고 여러 AI 도구를 조정하기 위한 스위스 군용 칼입니다.,https://smithery.ai/server/swiss,Local,,4
integrate applications with real-world data and diverse tools using Model Context Protocols for enhanced AI functionality,DeepSeek MCP Server,Enhance reasoning capabilities by integrating advanced reasoning tasks with Claude. Leverage the DeepSeek R1 model to tackle complex logical analysis and deliver thoughtful responses efficiently. Experience structured reasoning and improved interaction with users through this powerful server.,Claude와 고급 추론 작업을 통합하여 추론 기능을 강화하세요. DeepSeek R1 모델을 활용하여 복잡한 논리적 분석을 처리하고 사려 깊은 응답을 효율적으로 전달하세요. 이 강력한 서버를 통해 구조화된 추론과 사용자와의 향상된 상호 작용을 경험하세요.,https://smithery.ai/server/@moyu6027/deepseek-MCP-server,Local,,4
integrate applications with real-world data and diverse tools using Model Context Protocols for enhanced AI functionality,TxtAI Assistant,"Enhance your AI assistants with powerful semantic memory and search capabilities. Store, retrieve, and manage text-based memories seamlessly to improve context awareness during conversations. Leverage advanced features like tagging and health monitoring for optimal performance.","강력한 의미적 메모리 및 검색 기능으로 AI 어시스턴트를 강화하세요. 대화 중에 문맥 인식을 개선하기 위해 텍스트 기반 메모리를 원활하게 저장, 검색 및 관리하세요. 태그 지정 및 상태 모니터링과 같은 고급 기능을 활용하여 최적의 성능을 발휘하세요.",https://smithery.ai/server/@rmtech1/txtai-assistant-mcp,Local,,1
integrate applications with real-world data and diverse tools using Model Context Protocols for enhanced AI functionality,DroidMind,"Control your Android devices effortlessly using AI. Enable your assistant to perform tasks like debugging, system analysis, and app management through natural language commands. Experience seamless integration with the Model Context Protocol for a powerful and secure interaction with your devices.","AI를 사용하여 Android 기기를 손쉽게 제어하세요. 어시스턴트가 자연어 명령을 통해 디버깅, 시스템 분석, 앱 관리와 같은 작업을 수행하도록 하세요. 강력하고 안전한 기기 상호 작용을 위해 Model Context Protocol과 완벽하게 통합하세요.",https://smithery.ai/server/@hyperb1iss/droidmind,Local,,1
integrate applications with real-world data and diverse tools using Model Context Protocols for enhanced AI functionality,BatchIt,"Batch multiple MCP tool calls into a single request to reduce overhead and token usage for AI agents. Streamline your operations by executing multiple tasks in parallel, enhancing efficiency and performance. Simplify complex workflows with a single aggregator request, minimizing the need for excessive round trips.",여러 MCP 도구 호출을 단일 요청으로 일괄 처리하여 AI 에이전트의 오버헤드와 토큰 사용을 줄입니다. 여러 작업을 병렬로 실행하여 운영을 간소화하고 효율성과 성능을 향상합니다. 단일 집계 요청으로 복잡한 워크플로를 간소화하여 과도한 왕복의 필요성을 최소화합니다.,https://smithery.ai/server/@ryanjoachim/mcp-batchit,Local,,3
integrate applications with real-world data and diverse tools using Model Context Protocols for enhanced AI functionality,Moondream,"Advanced image analysis with captioning, object detection, and visual question answering.","캡션, 객체 감지, 시각적 질의응답 기능을 갖춘 고급 이미지 분석.",https://smithery.ai/server/@NightTrek/moondream-mcp,Local,,4
integrate applications with real-world data and diverse tools using Model Context Protocols for enhanced AI functionality,智能对话机器人,提供多平台接入的智能对话服务，支持文本、语音和图像交互。通过插件扩展功能，定制企业AI应用。,提供多平台接入的智能对话服务，支持文本、语음을 와图image交互。,https://smithery.ai/server/@rsagacom/chatgpt-on-wechat,Local,,0
integrate applications with real-world data and diverse tools using Model Context Protocols for enhanced AI functionality,AutoGen,Create multi-agent AI applications that can operate autonomously or collaborate with humans. Leverage a powerful framework and developer tools to build and prototype workflows without writing code. Join a thriving community and enhance your projects with AI capabilities.,자율적으로 작동하거나 인간과 협업할 수 있는 다중 에이전트 AI 애플리케이션을 만드세요. 강력한 프레임워크와 개발자 도구를 활용하여 코드를 작성하지 않고도 워크플로를 빌드하고 프로토타입화하세요. 번창하는 커뮤니티에 가입하고 AI 기능으로 프로젝트를 강화하세요.,https://smithery.ai/server/@tan-wen-yuan/autogen,Local,,1
