Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6
,Anki Integration Server,"Integrate seamlessly with Anki to manage your decks and notes. Create, list, and access Anki decks and note models effortlessly through a simple API. Enhance your Anki experience with powerful tools for note management and organization.","Anki와 완벽하게 통합하여 데크와 노트를 관리하세요. 간단한 API를 통해 Anki 데크와 노트 모델을 손쉽게 만들고, 나열하고, 액세스하세요. 노트 관리 및 구성을 위한 강력한 도구로 Anki 경험을 향상하세요.",https://smithery.ai/server/@CamdenClark/anki-mcp-server,Remote,
,Solana Docs Server,Solana docs context,Solana 문서 컨텍스트,https://smithery.ai/server/@aldrin-labs/solana-docs-mcp-server,Remote,
,LLM.txt MCP Server,"A Model Context Protocol (MCP) server that processes llm.txt files, offering directory listing, content retrieval, and multi-query search capabilities. It supports local caching and various OS-specific cache locations.","llm.txt 파일을 처리하고 디렉토리 목록, 콘텐츠 검색 및 다중 쿼리 검색 기능을 제공하는 모델 컨텍스트 프로토콜(MCP) 서버입니다. 로컬 캐싱 및 다양한 OS별 캐시 위치를 지원합니다.",https://smithery.ai/server/@mcp-get-community/server-llm-txt,Remote,
,LLM.txt MCP Server,"A Model Context Protocol (MCP) server that processes llm.txt files, offering directory listing, content retrieval, and multi-query search capabilities. It supports local caching and various OS-specific cache locations.","llm.txt 파일을 처리하고 디렉토리 목록, 콘텐츠 검색 및 다중 쿼리 검색 기능을 제공하는 모델 컨텍스트 프로토콜(MCP) 서버입니다. 로컬 캐싱 및 다양한 OS별 캐시 위치를 지원합니다.",https://smithery.ai/server/@mcp-get-community/server-llm-txt,Remote,
,Bear MCP Server,Interact with Bear note-taking software.,Bear 노트테이킹 소프트웨어와 상호작용해 보세요.,https://smithery.ai/server/@jkawamoto/mcp-bear,Local,
,JigsawStack vOCR,"OCR + AI = Magic: 
 Extract data from any image in a consistent structure with fine-tuned vLLMs for the highest accuracy. Learn more about AI backed OCR here: https://jigsawstack.com/docs/api-reference/ai/vocr Get your jigsawstack API key here: https://jigsawstack.com/dashboard/","OCR + AI = 마법: 
최고의 정확도를 위해 미세 조정된 vLLM으로 일관된 구조로 모든 이미지에서 데이터를 추출합니다. AI 지원 OCR에 대해 자세히 알아보려면 여기를 클릭하세요: https://jigsawstack.com/docs/api-reference/ai/vocr 여기에서 jigsawstack API 키를 받으세요: https://jigsawstack.com/dashboard/",https://smithery.ai/server/@JigsawStack/vocr,Remote,
,Bitrefill MCP Server,"Access Bitrefill services to search for gift cards, mobile top-ups, and more. Enhance your AI assistant's capabilities by integrating with Bitrefill's offerings using the Model Context Protocol.","Bitrefill 서비스에 액세스하여 기프트 카드, 모바일 충전 등을 검색하세요. Model Context Protocol을 사용하여 Bitrefill의 제품과 통합하여 AI 어시스턴트의 기능을 강화하세요.",https://smithery.ai/server/@bitrefill/bitrefill-mcp-server,Remote,
,飞书MCP机器人,Enable users of Claude or Cursor to execute business logic using the Feishu bot through an MCP server proxy. Seamlessly integrate LLM capabilities with Feishu's API for enhanced automation and interaction. Simplify your workflow by leveraging the power of language models in your Feishu applications.,Claude 또는 Cursor 사용자가 MCP 서버 프록시를 통해 Feishu 봇을 사용하여 비즈니스 로직을 실행할 수 있도록 합니다. 향상된 자동화 및 상호 작용을 위해 LLM 기능을 Feishu의 API와 원활하게 통합합니다. Feishu 애플리케이션에서 언어 모델의 힘을 활용하여 워크플로를 간소화합니다.,https://smithery.ai/server/@Chenzhi-Ana/feishu_mcp_server,Remote,
,AWS Knowledge Base Retrieval,Retrieve information from the AWS Knowledge Base using queries and Knowledge Base IDs.,쿼리와 Knowledge Base ID를 사용하여 AWS Knowledge Base에서 정보를 검색합니다.,https://smithery.ai/server/@smithery-ai/aws-kb-retrieval-server,Remote,
,Serper Search and Scrape,Enable powerful web search and content extraction capabilities. Perform web searches and scrape webpage content seamlessly to enhance your applications with real-time data.,강력한 웹 검색 및 콘텐츠 추출 기능을 활성화합니다. 웹 검색을 수행하고 웹페이지 콘텐츠를 원활하게 스크래핑하여 실시간 데이터로 애플리케이션을 강화합니다.,https://smithery.ai/server/@tahaswx/mcp-server-serper-test,Remote,
,Model Context Protocol Servers,Showcase versatile implementations of the Model Context Protocol for secure LLM access to tools and data.,도구와 데이터에 대한 안전한 LLM 액세스를 위한 모델 컨텍스트 프로토콜의 다양한 구현을 소개합니다.,https://smithery.ai/server/@chuanmingliu/servers,Remote,
,Solana Trading Server,"Facilitate seamless Solana token trading with our server. Create wallets, check balances, and execute swaps effortlessly through a user-friendly interface. Enhance your trading experience with real-time transaction tracking and customizable slippage options.","당사 서버로 원활한 솔라나 토큰 거래를 용이하게 하세요. 사용자 친화적인 인터페이스를 통해 지갑을 만들고, 잔액을 확인하고, 스왑을 손쉽게 실행하세요. 실시간 거래 추적 및 사용자 정의 가능한 슬리피지 옵션으로 거래 경험을 향상하세요.",https://smithery.ai/server/@8bitsats/solanatradingserver,Remote,
,barnsworthburning,"Use this MCP server to search barnsworthburning.net, a digital commonplace book built and curated by Nick Trombley. The site contains a wealth of bookmarks and short snippets on a broad range of topics: design, software, art, architecture, craft, writing, literature, and many more.","이 MCP 서버를 사용하여 Nick Trombley가 구축하고 큐레이팅한 디지털 공통 도서인 barnsworthburning.net을 검색하세요. 이 사이트에는 디자인, 소프트웨어, 예술, 건축, 공예, 글쓰기, 문학 등 다양한 주제에 대한 풍부한 북마크와 짧은 스니펫이 들어 있습니다.",https://smithery.ai/server/@Aias/barnsworthburning-mcp,Remote,
,Brasil API,"Connect AI assistants to Brazilian public data services. Access vital information like postal codes, company registrations, and currency exchange rates seamlessly.","AI 어시스턴트를 브라질 공공 데이터 서비스에 연결합니다. 우편번호, 회사 등록, 환율과 같은 중요한 정보에 원활하게 액세스합니다.",https://smithery.ai/server/@guilhermelirio/brasil-api-mcp,Remote,
,Desktop Commander,Execute terminal commands and manage processes seamlessly on your computer. Enhance your coding workflow with advanced file editing capabilities and real-time output streaming. Simplify your development tasks with powerful command execution and file manipulation tools.,컴퓨터에서 터미널 명령을 실행하고 프로세스를 원활하게 관리하세요. 고급 파일 편집 기능과 실시간 출력 스트리밍으로 코딩 워크플로를 강화하세요. 강력한 명령 실행 및 파일 조작 도구로 개발 작업을 간소화하세요.,https://smithery.ai/server/@zhanyiwp/desktopcommandermcp-1,Remote,
,Web Content Server,Fetch and process web content seamlessly for LLM context using Cloudflare Browser Rendering. Enhance your applications with real-time web data extraction and structured content summarization. Leverage powerful tools to enrich your LLM interactions with relevant web information.,Cloudflare Browser Rendering을 사용하여 LLM 컨텍스트에 대한 웹 콘텐츠를 원활하게 페치하고 처리합니다. 실시간 웹 데이터 추출 및 구조화된 콘텐츠 요약으로 애플리케이션을 강화합니다. 강력한 도구를 활용하여 관련 웹 정보로 LLM 상호 작용을 풍부하게 합니다.,https://smithery.ai/server/@amotivv/cloudflare-browser-rendering,Remote,
,RelevanceAI MCP Server,Integrate and utilize tools created in RelevanceAI seamlessly. Enhance your applications with powerful data processing capabilities through a standardized interface. Start leveraging advanced functionalities to improve your workflows today!,RelevanceAI에서 만든 도구를 원활하게 통합하고 활용하세요. 표준화된 인터페이스를 통해 강력한 데이터 처리 기능으로 애플리케이션을 강화하세요. 오늘 고급 기능을 활용하여 워크플로를 개선하세요!,https://smithery.ai/server/@RelevanceAI/relevanceai-mcp-server,Remote,
,Figma API Integration Server,Integrate Figma's powerful design capabilities into your applications. Leverage the MCP server to interact with Figma's API seamlessly and enhance your workflows. Simplify your design processes by connecting Figma with other tools and services effortlessly.,Figma의 강력한 디자인 기능을 애플리케이션에 통합하세요. MCP 서버를 활용하여 Figma의 API와 원활하게 상호 작용하고 워크플로를 개선하세요. Figma를 다른 도구 및 서비스와 손쉽게 연결하여 디자인 프로세스를 간소화하세요.,https://smithery.ai/server/@kailashAppDev/figma-mcp-toolkit,Remote,
,NASA MCP Server,"Access NASA's vast array of data sources through a standardized interface for AI models. Retrieve and interact with over 20 NASA APIs seamlessly, ensuring optimized data formats for AI consumption. Experience automatic parameter validation and comprehensive documentation to enhance your development process.",AI 모델을 위한 표준화된 인터페이스를 통해 NASA의 방대한 데이터 소스에 액세스하세요. 20개 이상의 NASA API를 원활하게 검색하고 상호 작용하여 AI 소비에 최적화된 데이터 형식을 보장합니다. 자동 매개변수 검증 및 포괄적인 문서화를 경험하여 개발 프로세스를 개선하세요.,https://smithery.ai/server/@ProgramComputer/nasa-mcp-server,Remote,
,TMDB Server,"This server integrates with The Movie Database (TMDB) API to provide movie information, search capabilities, and recommendations.","이 서버는 영화 정보, 검색 기능, 추천을 제공하기 위해 TMDB(The Movie Database) API와 통합됩니다.",https://smithery.ai/server/@Laksh-star/mcp-server-tmdb,Remote,
,CCXT MCP Server,High-performance CCXT MCP server for cryptocurrency exchange integration.,암호화폐 거래소 통합을 위한 고성능 CCXT MCP 서버.,https://smithery.ai/server/@doggybee/mcp-server-ccxt,Remote,
